timestamp_ms,session_id,species,stress_state,voltage_mv,species_label,stress_label
0,mimosa_heat_stress_run6,mimosa,heat_stress,2.479128,0,2
116,mimosa_heat_stress_run6,mimosa,heat_stress,2.0656722,0,2
232,mimosa_heat_stress_run6,mimosa,heat_stress,1.8910041,0,2
348,mimosa_heat_stress_run6,mimosa,heat_stress,0.59666,0,2
465,mimosa_heat_stress_run6,mimosa,heat_stress,1.1538825,0,2
581,mimosa_heat_stress_run6,mimosa,heat_stress,0.15055314,0,2
697,mimosa_heat_stress_run6,mimosa,heat_stress,2.0414085,0,2
813,mimosa_heat_stress_run6,mimosa,heat_stress,0.46874902,0,2
930,mimosa_heat_stress_run6,mimosa,heat_stress,1.9635803,0,2
1046,mimosa_heat_stress_run6,mimosa,heat_stress,1.3862029,0,2
1162,mimosa_heat_stress_run6,mimosa,heat_stress,3.0669994,0,2
1279,mimosa_heat_stress_run6,mimosa,heat_stress,2.3854876,0,2
1395,mimosa_heat_stress_run6,mimosa,heat_stress,1.7767107,0,2
1511,mimosa_heat_stress_run6,mimosa,heat_stress,2.0249708,0,2
1627,mimosa_heat_stress_run6,mimosa,heat_stress,1.1950734,0,2
1744,mimosa_heat_stress_run6,mimosa,heat_stress,2.1919184,0,2
1860,mimosa_heat_stress_run6,mimosa,heat_stress,2.443265,0,2
1976,mimosa_heat_stress_run6,mimosa,heat_stress,1.6547962,0,2
2093,mimosa_heat_stress_run6,mimosa,heat_stress,1.542636,0,2
2209,mimosa_heat_stress_run6,mimosa,heat_stress,0.43836594,0,2
2325,mimosa_heat_stress_run6,mimosa,heat_stress,3.5651157,0,2
2441,mimosa_heat_stress_run6,mimosa,heat_stress,0.7697282,0,2
2558,mimosa_heat_stress_run6,mimosa,heat_stress,2.2657058,0,2
2674,mimosa_heat_stress_run6,mimosa,heat_stress,1.9507884,0,2
2790,mimosa_heat_stress_run6,mimosa,heat_stress,0.65536505,0,2
2906,mimosa_heat_stress_run6,mimosa,heat_stress,2.0496504,0,2
3023,mimosa_heat_stress_run6,mimosa,heat_stress,1.4417449,0,2
3139,mimosa_heat_stress_run6,mimosa,heat_stress,1.6229914,0,2
3255,mimosa_heat_stress_run6,mimosa,heat_stress,0.8131796,0,2
3372,mimosa_heat_stress_run6,mimosa,heat_stress,2.4103687,0,2
3488,mimosa_heat_stress_run6,mimosa,heat_stress,2.745664,0,2
3604,mimosa_heat_stress_run6,mimosa,heat_stress,1.2138302,0,2
3720,mimosa_heat_stress_run6,mimosa,heat_stress,1.5533592,0,2
3837,mimosa_heat_stress_run6,mimosa,heat_stress,0.9114266,0,2
3953,mimosa_heat_stress_run6,mimosa,heat_stress,1.4945575,0,2
4069,mimosa_heat_stress_run6,mimosa,heat_stress,1.3025134,0,2
4186,mimosa_heat_stress_run6,mimosa,heat_stress,1.85236,0,2
4302,mimosa_heat_stress_run6,mimosa,heat_stress,1.7661828,0,2
4418,mimosa_heat_stress_run6,mimosa,heat_stress,1.6122295,0,2
4534,mimosa_heat_stress_run6,mimosa,heat_stress,1.340787,0,2
4651,mimosa_heat_stress_run6,mimosa,heat_stress,1.5350713,0,2
4767,mimosa_heat_stress_run6,mimosa,heat_stress,2.2859433,0,2
4883,mimosa_heat_stress_run6,mimosa,heat_stress,0.19082992,0,2
5000,mimosa_heat_stress_run6,mimosa,heat_stress,1.490178,0,2
5116,mimosa_heat_stress_run6,mimosa,heat_stress,1.0933263,0,2
5232,mimosa_heat_stress_run6,mimosa,heat_stress,1.954312,0,2
5348,mimosa_heat_stress_run6,mimosa,heat_stress,1.7704277,0,2
5465,mimosa_heat_stress_run6,mimosa,heat_stress,2.362959,0,2
5581,mimosa_heat_stress_run6,mimosa,heat_stress,2.0681036,0,2
5697,mimosa_heat_stress_run6,mimosa,heat_stress,2.2788231,0,2
5813,mimosa_heat_stress_run6,mimosa,heat_stress,1.5017998,0,2
5930,mimosa_heat_stress_run6,mimosa,heat_stress,1.9807818,0,2
6046,mimosa_heat_stress_run6,mimosa,heat_stress,1.9631537,0,2
6162,mimosa_heat_stress_run6,mimosa,heat_stress,1.8404169,0,2
6279,mimosa_heat_stress_run6,mimosa,heat_stress,1.246234,0,2
6395,mimosa_heat_stress_run6,mimosa,heat_stress,2.178075,0,2
6511,mimosa_heat_stress_run6,mimosa,heat_stress,2.3836887,0,2
6627,mimosa_heat_stress_run6,mimosa,heat_stress,1.3093306,0,2
6744,mimosa_heat_stress_run6,mimosa,heat_stress,1.1317513,0,2
6860,mimosa_heat_stress_run6,mimosa,heat_stress,1.647631,0,2
6976,mimosa_heat_stress_run6,mimosa,heat_stress,0.8849296,0,2
7093,mimosa_heat_stress_run6,mimosa,heat_stress,2.0960233,0,2
7209,mimosa_heat_stress_run6,mimosa,heat_stress,2.2850444,0,2
7325,mimosa_heat_stress_run6,mimosa,heat_stress,1.4097558,0,2
7441,mimosa_heat_stress_run6,mimosa,heat_stress,2.2596054,0,2
7558,mimosa_heat_stress_run6,mimosa,heat_stress,1.8460563,0,2
7674,mimosa_heat_stress_run6,mimosa,heat_stress,2.5208204,0,2
7790,mimosa_heat_stress_run6,mimosa,heat_stress,2.3681345,0,2
7906,mimosa_heat_stress_run6,mimosa,heat_stress,1.0574657,0,2
8023,mimosa_heat_stress_run6,mimosa,heat_stress,1.0236887,0,2
8139,mimosa_heat_stress_run6,mimosa,heat_stress,1.9623992,0,2
8255,mimosa_heat_stress_run6,mimosa,heat_stress,1.1474267,0,2
8372,mimosa_heat_stress_run6,mimosa,heat_stress,1.386798,0,2
8488,mimosa_heat_stress_run6,mimosa,heat_stress,1.5631559,0,2
8604,mimosa_heat_stress_run6,mimosa,heat_stress,2.4333348,0,2
8720,mimosa_heat_stress_run6,mimosa,heat_stress,1.4070492,0,2
8837,mimosa_heat_stress_run6,mimosa,heat_stress,2.6241155,0,2
8953,mimosa_heat_stress_run6,mimosa,heat_stress,1.8208643,0,2
9069,mimosa_heat_stress_run6,mimosa,heat_stress,2.357142,0,2
9186,mimosa_heat_stress_run6,mimosa,heat_stress,1.6397642,0,2
9302,mimosa_heat_stress_run6,mimosa,heat_stress,1.4356213,0,2
9418,mimosa_heat_stress_run6,mimosa,heat_stress,2.234453,0,2
9534,mimosa_heat_stress_run6,mimosa,heat_stress,1.9343206,0,2
9651,mimosa_heat_stress_run6,mimosa,heat_stress,0.5768088,0,2
9767,mimosa_heat_stress_run6,mimosa,heat_stress,1.377944,0,2
9883,mimosa_heat_stress_run6,mimosa,heat_stress,1.9397378,0,2
10000,mimosa_heat_stress_run6,mimosa,heat_stress,1.9286487,0,2
10116,mimosa_heat_stress_run6,mimosa,heat_stress,2.621221,0,2
10232,mimosa_heat_stress_run6,mimosa,heat_stress,1.103152,0,2
10348,mimosa_heat_stress_run6,mimosa,heat_stress,1.4926943,0,2
10465,mimosa_heat_stress_run6,mimosa,heat_stress,1.4662753,0,2
10581,mimosa_heat_stress_run6,mimosa,heat_stress,1.7885542,0,2
10697,mimosa_heat_stress_run6,mimosa,heat_stress,1.3585387,0,2
10813,mimosa_heat_stress_run6,mimosa,heat_stress,1.8032168,0,2
10930,mimosa_heat_stress_run6,mimosa,heat_stress,1.6980724,0,2
11046,mimosa_heat_stress_run6,mimosa,heat_stress,1.3263302,0,2
11162,mimosa_heat_stress_run6,mimosa,heat_stress,1.6954752,0,2
11279,mimosa_heat_stress_run6,mimosa,heat_stress,0.8700562,0,2
11395,mimosa_heat_stress_run6,mimosa,heat_stress,0.62364227,0,2
11511,mimosa_heat_stress_run6,mimosa,heat_stress,2.485331,0,2
11627,mimosa_heat_stress_run6,mimosa,heat_stress,2.7919621,0,2
11744,mimosa_heat_stress_run6,mimosa,heat_stress,2.1215785,0,2
11860,mimosa_heat_stress_run6,mimosa,heat_stress,0.34421685,0,2
11976,mimosa_heat_stress_run6,mimosa,heat_stress,2.1963577,0,2
12093,mimosa_heat_stress_run6,mimosa,heat_stress,2.3613956,0,2
12209,mimosa_heat_stress_run6,mimosa,heat_stress,0.43659604,0,2
12325,mimosa_heat_stress_run6,mimosa,heat_stress,0.8303415,0,2
12441,mimosa_heat_stress_run6,mimosa,heat_stress,1.2666024,0,2
12558,mimosa_heat_stress_run6,mimosa,heat_stress,1.5039567,0,2
12674,mimosa_heat_stress_run6,mimosa,heat_stress,2.357223,0,2
12790,mimosa_heat_stress_run6,mimosa,heat_stress,3.2479284,0,2
12906,mimosa_heat_stress_run6,mimosa,heat_stress,2.590635,0,2
13023,mimosa_heat_stress_run6,mimosa,heat_stress,1.1154417,0,2
13139,mimosa_heat_stress_run6,mimosa,heat_stress,2.0199134,0,2
13255,mimosa_heat_stress_run6,mimosa,heat_stress,2.1656904,0,2
13372,mimosa_heat_stress_run6,mimosa,heat_stress,1.5328181,0,2
13488,mimosa_heat_stress_run6,mimosa,heat_stress,1.8510927,0,2
13604,mimosa_heat_stress_run6,mimosa,heat_stress,1.944807,0,2
13720,mimosa_heat_stress_run6,mimosa,heat_stress,-0.3552423,0,2
13837,mimosa_heat_stress_run6,mimosa,heat_stress,2.4343934,0,2
13953,mimosa_heat_stress_run6,mimosa,heat_stress,1.4516212,0,2
14069,mimosa_heat_stress_run6,mimosa,heat_stress,1.9574327,0,2
14186,mimosa_heat_stress_run6,mimosa,heat_stress,2.4683588,0,2
14302,mimosa_heat_stress_run6,mimosa,heat_stress,0.56770134,0,2
14418,mimosa_heat_stress_run6,mimosa,heat_stress,1.61387,0,2
14534,mimosa_heat_stress_run6,mimosa,heat_stress,-0.02619868,0,2
14651,mimosa_heat_stress_run6,mimosa,heat_stress,3.0872169,0,2
14767,mimosa_heat_stress_run6,mimosa,heat_stress,1.9996444,0,2
14883,mimosa_heat_stress_run6,mimosa,heat_stress,1.9227251,0,2
15000,mimosa_heat_stress_run6,mimosa,heat_stress,1.6197549,0,2
15116,mimosa_heat_stress_run6,mimosa,heat_stress,2.1094851,0,2
15232,mimosa_heat_stress_run6,mimosa,heat_stress,1.2416172,0,2
15348,mimosa_heat_stress_run6,mimosa,heat_stress,1.475807,0,2
15465,mimosa_heat_stress_run6,mimosa,heat_stress,1.9019451,0,2
15581,mimosa_heat_stress_run6,mimosa,heat_stress,1.3661662,0,2
15697,mimosa_heat_stress_run6,mimosa,heat_stress,1.420012,0,2
15813,mimosa_heat_stress_run6,mimosa,heat_stress,2.1716123,0,2
15930,mimosa_heat_stress_run6,mimosa,heat_stress,2.9454403,0,2
16046,mimosa_heat_stress_run6,mimosa,heat_stress,1.7157166,0,2
16162,mimosa_heat_stress_run6,mimosa,heat_stress,2.7177823,0,2
16279,mimosa_heat_stress_run6,mimosa,heat_stress,1.4340369,0,2
16395,mimosa_heat_stress_run6,mimosa,heat_stress,1.5042235,0,2
16511,mimosa_heat_stress_run6,mimosa,heat_stress,1.0612435,0,2
16627,mimosa_heat_stress_run6,mimosa,heat_stress,3.0402036,0,2
16744,mimosa_heat_stress_run6,mimosa,heat_stress,1.6124071,0,2
16860,mimosa_heat_stress_run6,mimosa,heat_stress,1.478748,0,2
16976,mimosa_heat_stress_run6,mimosa,heat_stress,2.1103265,0,2
17093,mimosa_heat_stress_run6,mimosa,heat_stress,1.6380026,0,2
17209,mimosa_heat_stress_run6,mimosa,heat_stress,2.2334473,0,2
17325,mimosa_heat_stress_run6,mimosa,heat_stress,2.549431,0,2
17441,mimosa_heat_stress_run6,mimosa,heat_stress,1.1465862,0,2
17558,mimosa_heat_stress_run6,mimosa,heat_stress,2.2284205,0,2
17674,mimosa_heat_stress_run6,mimosa,heat_stress,2.1589067,0,2
17790,mimosa_heat_stress_run6,mimosa,heat_stress,2.063696,0,2
17906,mimosa_heat_stress_run6,mimosa,heat_stress,1.8380775,0,2
18023,mimosa_heat_stress_run6,mimosa,heat_stress,2.0643847,0,2
18139,mimosa_heat_stress_run6,mimosa,heat_stress,-0.377588,0,2
18255,mimosa_heat_stress_run6,mimosa,heat_stress,1.7210773,0,2
18372,mimosa_heat_stress_run6,mimosa,heat_stress,1.354447,0,2
18488,mimosa_heat_stress_run6,mimosa,heat_stress,1.5306331,0,2
18604,mimosa_heat_stress_run6,mimosa,heat_stress,1.7362771,0,2
18720,mimosa_heat_stress_run6,mimosa,heat_stress,3.0246255,0,2
18837,mimosa_heat_stress_run6,mimosa,heat_stress,0.92556673,0,2
18953,mimosa_heat_stress_run6,mimosa,heat_stress,2.1030567,0,2
19069,mimosa_heat_stress_run6,mimosa,heat_stress,1.1607878,0,2
19186,mimosa_heat_stress_run6,mimosa,heat_stress,1.3196841,0,2
19302,mimosa_heat_stress_run6,mimosa,heat_stress,2.4681363,0,2
19418,mimosa_heat_stress_run6,mimosa,heat_stress,2.8998468,0,2
19534,mimosa_heat_stress_run6,mimosa,heat_stress,1.5488027,0,2
19651,mimosa_heat_stress_run6,mimosa,heat_stress,2.062163,0,2
19767,mimosa_heat_stress_run6,mimosa,heat_stress,1.9404817,0,2
19883,mimosa_heat_stress_run6,mimosa,heat_stress,0.94526184,0,2
20000,mimosa_heat_stress_run6,mimosa,heat_stress,1.9606748,0,2
20116,mimosa_heat_stress_run6,mimosa,heat_stress,2.3493161,0,2
20232,mimosa_heat_stress_run6,mimosa,heat_stress,2.4625049,0,2
20348,mimosa_heat_stress_run6,mimosa,heat_stress,2.4640741,0,2
20465,mimosa_heat_stress_run6,mimosa,heat_stress,3.067513,0,2
20581,mimosa_heat_stress_run6,mimosa,heat_stress,1.7795295,0,2
20697,mimosa_heat_stress_run6,mimosa,heat_stress,2.0422943,0,2
20813,mimosa_heat_stress_run6,mimosa,heat_stress,1.6093361,0,2
20930,mimosa_heat_stress_run6,mimosa,heat_stress,2.3482354,0,2
