timestamp_ms,session_id,species,stress_state,voltage_mv,species_label,stress_label
0,mimosa_water_stress_run3,mimosa,water_stress,1.2410429,0,1
116,mimosa_water_stress_run3,mimosa,water_stress,1.40425,0,1
232,mimosa_water_stress_run3,mimosa,water_stress,0.8324923,0,1
348,mimosa_water_stress_run3,mimosa,water_stress,-0.29644358,0,1
465,mimosa_water_stress_run3,mimosa,water_stress,1.2901909,0,1
581,mimosa_water_stress_run3,mimosa,water_stress,0.46006566,0,1
697,mimosa_water_stress_run3,mimosa,water_stress,1.7664226,0,1
813,mimosa_water_stress_run3,mimosa,water_stress,0.99533725,0,1
930,mimosa_water_stress_run3,mimosa,water_stress,0.54917413,0,1
1046,mimosa_water_stress_run3,mimosa,water_stress,0.8761339,0,1
1162,mimosa_water_stress_run3,mimosa,water_stress,1.1389964,0,1
1279,mimosa_water_stress_run3,mimosa,water_stress,1.7359124,0,1
1395,mimosa_water_stress_run3,mimosa,water_stress,1.8210522,0,1
1511,mimosa_water_stress_run3,mimosa,water_stress,1.2195103,0,1
1627,mimosa_water_stress_run3,mimosa,water_stress,0.88088703,0,1
1744,mimosa_water_stress_run3,mimosa,water_stress,1.4303849,0,1
1860,mimosa_water_stress_run3,mimosa,water_stress,0.9654361,0,1
1976,mimosa_water_stress_run3,mimosa,water_stress,1.806245,0,1
2093,mimosa_water_stress_run3,mimosa,water_stress,0.72751373,0,1
2209,mimosa_water_stress_run3,mimosa,water_stress,2.1824117,0,1
2325,mimosa_water_stress_run3,mimosa,water_stress,1.3655906,0,1
2441,mimosa_water_stress_run3,mimosa,water_stress,1.0089993,0,1
2558,mimosa_water_stress_run3,mimosa,water_stress,1.671181,0,1
2674,mimosa_water_stress_run3,mimosa,water_stress,1.4801216,0,1
2790,mimosa_water_stress_run3,mimosa,water_stress,1.5448775,0,1
2906,mimosa_water_stress_run3,mimosa,water_stress,1.4079899,0,1
3023,mimosa_water_stress_run3,mimosa,water_stress,1.3633921,0,1
3139,mimosa_water_stress_run3,mimosa,water_stress,1.7794006,0,1
3255,mimosa_water_stress_run3,mimosa,water_stress,0.9089731,0,1
3372,mimosa_water_stress_run3,mimosa,water_stress,1.7333397,0,1
3488,mimosa_water_stress_run3,mimosa,water_stress,0.98447835,0,1
3604,mimosa_water_stress_run3,mimosa,water_stress,1.5292579,0,1
3720,mimosa_water_stress_run3,mimosa,water_stress,1.9651569,0,1
3837,mimosa_water_stress_run3,mimosa,water_stress,1.8008273,0,1
3953,mimosa_water_stress_run3,mimosa,water_stress,1.1355865,0,1
4069,mimosa_water_stress_run3,mimosa,water_stress,0.37482026,0,1
4186,mimosa_water_stress_run3,mimosa,water_stress,1.6400167,0,1
4302,mimosa_water_stress_run3,mimosa,water_stress,0.6878331,0,1
4418,mimosa_water_stress_run3,mimosa,water_stress,1.3147434,0,1
4534,mimosa_water_stress_run3,mimosa,water_stress,1.0040773,0,1
4651,mimosa_water_stress_run3,mimosa,water_stress,1.6130363,0,1
4767,mimosa_water_stress_run3,mimosa,water_stress,0.82219416,0,1
4883,mimosa_water_stress_run3,mimosa,water_stress,0.60849035,0,1
5000,mimosa_water_stress_run3,mimosa,water_stress,0.14918864,0,1
5116,mimosa_water_stress_run3,mimosa,water_stress,1.3235934,0,1
5232,mimosa_water_stress_run3,mimosa,water_stress,1.0144554,0,1
5348,mimosa_water_stress_run3,mimosa,water_stress,0.83963007,0,1
5465,mimosa_water_stress_run3,mimosa,water_stress,1.13983,0,1
5581,mimosa_water_stress_run3,mimosa,water_stress,1.3555241,0,1
5697,mimosa_water_stress_run3,mimosa,water_stress,1.4590552,0,1
5813,mimosa_water_stress_run3,mimosa,water_stress,0.5091227,0,1
5930,mimosa_water_stress_run3,mimosa,water_stress,1.550595,0,1
6046,mimosa_water_stress_run3,mimosa,water_stress,1.5968388,0,1
6162,mimosa_water_stress_run3,mimosa,water_stress,-0.1227775,0,1
6279,mimosa_water_stress_run3,mimosa,water_stress,1.4656042,0,1
6395,mimosa_water_stress_run3,mimosa,water_stress,1.5606692,0,1
6511,mimosa_water_stress_run3,mimosa,water_stress,0.938892,0,1
6627,mimosa_water_stress_run3,mimosa,water_stress,0.6096927,0,1
6744,mimosa_water_stress_run3,mimosa,water_stress,1.2776164,0,1
6860,mimosa_water_stress_run3,mimosa,water_stress,0.5510639,0,1
6976,mimosa_water_stress_run3,mimosa,water_stress,1.7129958,0,1
7093,mimosa_water_stress_run3,mimosa,water_stress,1.2172909,0,1
7209,mimosa_water_stress_run3,mimosa,water_stress,1.9743296,0,1
7325,mimosa_water_stress_run3,mimosa,water_stress,0.8949754,0,1
7441,mimosa_water_stress_run3,mimosa,water_stress,1.5499513,0,1
7558,mimosa_water_stress_run3,mimosa,water_stress,1.2742528,0,1
7674,mimosa_water_stress_run3,mimosa,water_stress,0.84562373,0,1
7790,mimosa_water_stress_run3,mimosa,water_stress,0.77357686,0,1
7906,mimosa_water_stress_run3,mimosa,water_stress,1.5481473,0,1
8023,mimosa_water_stress_run3,mimosa,water_stress,1.6465232,0,1
8139,mimosa_water_stress_run3,mimosa,water_stress,1.6113853,0,1
