timestamp_ms,session_id,species,stress_state,voltage_mv,species_label,stress_label
0,aloe_healthy_run3,aloe,healthy,0.17332256,2,0
116,aloe_healthy_run3,aloe,healthy,0.18619013,2,0
232,aloe_healthy_run3,aloe,healthy,0.050965954,2,0
348,aloe_healthy_run3,aloe,healthy,0.24034348,2,0
465,aloe_healthy_run3,aloe,healthy,0.20408754,2,0
581,aloe_healthy_run3,aloe,healthy,0.0954982,2,0
697,aloe_healthy_run3,aloe,healthy,0.14816712,2,0
813,aloe_healthy_run3,aloe,healthy,0.3279395,2,0
930,aloe_healthy_run3,aloe,healthy,0.3707741,2,0
1046,aloe_healthy_run3,aloe,healthy,0.13392338,2,0
1162,aloe_healthy_run3,aloe,healthy,0.26096907,2,0
1279,aloe_healthy_run3,aloe,healthy,-0.039778896,2,0
1395,aloe_healthy_run3,aloe,healthy,0.0946003,2,0
1511,aloe_healthy_run3,aloe,healthy,0.19208542,2,0
1627,aloe_healthy_run3,aloe,healthy,0.09119993,2,0
1744,aloe_healthy_run3,aloe,healthy,-0.08109014,2,0
1860,aloe_healthy_run3,aloe,healthy,0.19224381,2,0
1976,aloe_healthy_run3,aloe,healthy,0.14921454,2,0
2093,aloe_healthy_run3,aloe,healthy,0.13872747,2,0
2209,aloe_healthy_run3,aloe,healthy,0.31047928,2,0
2325,aloe_healthy_run3,aloe,healthy,0.04719034,2,0
2441,aloe_healthy_run3,aloe,healthy,0.09821408,2,0
2558,aloe_healthy_run3,aloe,healthy,0.107318535,2,0
2674,aloe_healthy_run3,aloe,healthy,0.48590717,2,0
2790,aloe_healthy_run3,aloe,healthy,0.43950698,2,0
2906,aloe_healthy_run3,aloe,healthy,0.10952205,2,0
3023,aloe_healthy_run3,aloe,healthy,0.08960379,2,0
3139,aloe_healthy_run3,aloe,healthy,0.06580614,2,0
3255,aloe_healthy_run3,aloe,healthy,0.062848754,2,0
3372,aloe_healthy_run3,aloe,healthy,0.316325,2,0
3488,aloe_healthy_run3,aloe,healthy,0.13237059,2,0
3604,aloe_healthy_run3,aloe,healthy,0.3017431,2,0
3720,aloe_healthy_run3,aloe,healthy,0.20994599,2,0
3837,aloe_healthy_run3,aloe,healthy,0.0073656645,2,0
3953,aloe_healthy_run3,aloe,healthy,0.2873661,2,0
4069,aloe_healthy_run3,aloe,healthy,0.26904112,2,0
4186,aloe_healthy_run3,aloe,healthy,0.2952902,2,0
4302,aloe_healthy_run3,aloe,healthy,0.26713145,2,0
4418,aloe_healthy_run3,aloe,healthy,0.14284818,2,0
4534,aloe_healthy_run3,aloe,healthy,0.04008776,2,0
4651,aloe_healthy_run3,aloe,healthy,0.12866978,2,0
4767,aloe_healthy_run3,aloe,healthy,0.18529502,2,0
4883,aloe_healthy_run3,aloe,healthy,0.19185124,2,0
5000,aloe_healthy_run3,aloe,healthy,0.13944252,2,0
5116,aloe_healthy_run3,aloe,healthy,0.24078493,2,0
5232,aloe_healthy_run3,aloe,healthy,0.3569297,2,0
5348,aloe_healthy_run3,aloe,healthy,0.32789162,2,0
5465,aloe_healthy_run3,aloe,healthy,-0.026660819,2,0
5581,aloe_healthy_run3,aloe,healthy,0.40400934,2,0
5697,aloe_healthy_run3,aloe,healthy,0.13541394,2,0
5813,aloe_healthy_run3,aloe,healthy,0.5904227,2,0
5930,aloe_healthy_run3,aloe,healthy,0.41413137,2,0
6046,aloe_healthy_run3,aloe,healthy,0.20096448,2,0
6162,aloe_healthy_run3,aloe,healthy,0.154866,2,0
6279,aloe_healthy_run3,aloe,healthy,0.11504564,2,0
