timestamp_ms,session_id,species,stress_state,voltage_mv,species_label,stress_label
0,aloe_heat_stress_run5,aloe,heat_stress,0.32592362,2,2
116,aloe_heat_stress_run5,aloe,heat_stress,1.1948773,2,2
232,aloe_heat_stress_run5,aloe,heat_stress,0.36272293,2,2
348,aloe_heat_stress_run5,aloe,heat_stress,0.6692074,2,2
465,aloe_heat_stress_run5,aloe,heat_stress,0.82756305,2,2
581,aloe_heat_stress_run5,aloe,heat_stress,0.025384285,2,2
697,aloe_heat_stress_run5,aloe,heat_stress,-0.041716143,2,2
813,aloe_heat_stress_run5,aloe,heat_stress,0.2746645,2,2
930,aloe_heat_stress_run5,aloe,heat_stress,0.6398836,2,2
1046,aloe_heat_stress_run5,aloe,heat_stress,0.75536186,2,2
1162,aloe_heat_stress_run5,aloe,heat_stress,1.0122062,2,2
1279,aloe_heat_stress_run5,aloe,heat_stress,0.33586103,2,2
1395,aloe_heat_stress_run5,aloe,heat_stress,1.306062,2,2
1511,aloe_heat_stress_run5,aloe,heat_stress,1.0802892,2,2
1627,aloe_heat_stress_run5,aloe,heat_stress,0.56434375,2,2
1744,aloe_heat_stress_run5,aloe,heat_stress,0.29675558,2,2
1860,aloe_heat_stress_run5,aloe,heat_stress,0.9058992,2,2
1976,aloe_heat_stress_run5,aloe,heat_stress,0.66538787,2,2
2093,aloe_heat_stress_run5,aloe,heat_stress,0.43909988,2,2
2209,aloe_heat_stress_run5,aloe,heat_stress,1.0850806,2,2
2325,aloe_heat_stress_run5,aloe,heat_stress,0.9223487,2,2
2441,aloe_heat_stress_run5,aloe,heat_stress,0.9448621,2,2
2558,aloe_heat_stress_run5,aloe,heat_stress,0.42852026,2,2
2674,aloe_heat_stress_run5,aloe,heat_stress,0.7357569,2,2
2790,aloe_heat_stress_run5,aloe,heat_stress,0.9703157,2,2
2906,aloe_heat_stress_run5,aloe,heat_stress,1.0730088,2,2
3023,aloe_heat_stress_run5,aloe,heat_stress,0.5027688,2,2
3139,aloe_heat_stress_run5,aloe,heat_stress,1.3468037,2,2
3255,aloe_heat_stress_run5,aloe,heat_stress,0.6214501,2,2
3372,aloe_heat_stress_run5,aloe,heat_stress,0.79519325,2,2
3488,aloe_heat_stress_run5,aloe,heat_stress,1.0952989,2,2
3604,aloe_heat_stress_run5,aloe,heat_stress,1.1146367,2,2
3720,aloe_heat_stress_run5,aloe,heat_stress,0.7161583,2,2
3837,aloe_heat_stress_run5,aloe,heat_stress,0.99954194,2,2
3953,aloe_heat_stress_run5,aloe,heat_stress,0.92125213,2,2
4069,aloe_heat_stress_run5,aloe,heat_stress,0.3025424,2,2
4186,aloe_heat_stress_run5,aloe,heat_stress,0.5804351,2,2
4302,aloe_heat_stress_run5,aloe,heat_stress,0.8235571,2,2
4418,aloe_heat_stress_run5,aloe,heat_stress,0.39605555,2,2
4534,aloe_heat_stress_run5,aloe,heat_stress,0.60371035,2,2
4651,aloe_heat_stress_run5,aloe,heat_stress,0.61243266,2,2
4767,aloe_heat_stress_run5,aloe,heat_stress,0.6604617,2,2
4883,aloe_heat_stress_run5,aloe,heat_stress,0.48934466,2,2
5000,aloe_heat_stress_run5,aloe,heat_stress,0.453345,2,2
5116,aloe_heat_stress_run5,aloe,heat_stress,1.3764523,2,2
5232,aloe_heat_stress_run5,aloe,heat_stress,1.2804847,2,2
5348,aloe_heat_stress_run5,aloe,heat_stress,0.11619447,2,2
5465,aloe_heat_stress_run5,aloe,heat_stress,0.7595927,2,2
5581,aloe_heat_stress_run5,aloe,heat_stress,0.3645003,2,2
5697,aloe_heat_stress_run5,aloe,heat_stress,0.85143584,2,2
5813,aloe_heat_stress_run5,aloe,heat_stress,0.47412315,2,2
5930,aloe_heat_stress_run5,aloe,heat_stress,0.51349574,2,2
6046,aloe_heat_stress_run5,aloe,heat_stress,0.7841201,2,2
6162,aloe_heat_stress_run5,aloe,heat_stress,1.4794309,2,2
6279,aloe_heat_stress_run5,aloe,heat_stress,1.0919377,2,2
6395,aloe_heat_stress_run5,aloe,heat_stress,1.3328981,2,2
6511,aloe_heat_stress_run5,aloe,heat_stress,-0.38544673,2,2
6627,aloe_heat_stress_run5,aloe,heat_stress,1.3156555,2,2
6744,aloe_heat_stress_run5,aloe,heat_stress,1.0879837,2,2
6860,aloe_heat_stress_run5,aloe,heat_stress,0.7382607,2,2
6976,aloe_heat_stress_run5,aloe,heat_stress,0.6211165,2,2
7093,aloe_heat_stress_run5,aloe,heat_stress,0.57504475,2,2
7209,aloe_heat_stress_run5,aloe,heat_stress,1.0262077,2,2
7325,aloe_heat_stress_run5,aloe,heat_stress,0.95384437,2,2
7441,aloe_heat_stress_run5,aloe,heat_stress,0.5154014,2,2
7558,aloe_heat_stress_run5,aloe,heat_stress,0.019278226,2,2
7674,aloe_heat_stress_run5,aloe,heat_stress,0.6771682,2,2
7790,aloe_heat_stress_run5,aloe,heat_stress,0.7008343,2,2
7906,aloe_heat_stress_run5,aloe,heat_stress,0.80177706,2,2
8023,aloe_heat_stress_run5,aloe,heat_stress,0.6626594,2,2
8139,aloe_heat_stress_run5,aloe,heat_stress,0.67102635,2,2
8255,aloe_heat_stress_run5,aloe,heat_stress,0.6580433,2,2
8372,aloe_heat_stress_run5,aloe,heat_stress,-0.14015438,2,2
8488,aloe_heat_stress_run5,aloe,heat_stress,0.8930067,2,2
8604,aloe_heat_stress_run5,aloe,heat_stress,1.2903035,2,2
8720,aloe_heat_stress_run5,aloe,heat_stress,1.0558861,2,2
8837,aloe_heat_stress_run5,aloe,heat_stress,1.057303,2,2
8953,aloe_heat_stress_run5,aloe,heat_stress,0.38320935,2,2
9069,aloe_heat_stress_run5,aloe,heat_stress,1.1006725,2,2
9186,aloe_heat_stress_run5,aloe,heat_stress,0.56579274,2,2
9302,aloe_heat_stress_run5,aloe,heat_stress,0.7113437,2,2
9418,aloe_heat_stress_run5,aloe,heat_stress,0.7987349,2,2
9534,aloe_heat_stress_run5,aloe,heat_stress,1.096018,2,2
9651,aloe_heat_stress_run5,aloe,heat_stress,0.58199954,2,2
9767,aloe_heat_stress_run5,aloe,heat_stress,1.0959482,2,2
9883,aloe_heat_stress_run5,aloe,heat_stress,0.9771401,2,2
10000,aloe_heat_stress_run5,aloe,heat_stress,1.0961555,2,2
10116,aloe_heat_stress_run5,aloe,heat_stress,1.0501381,2,2
10232,aloe_heat_stress_run5,aloe,heat_stress,0.8126602,2,2
10348,aloe_heat_stress_run5,aloe,heat_stress,0.7843409,2,2
10465,aloe_heat_stress_run5,aloe,heat_stress,0.64677095,2,2
10581,aloe_heat_stress_run5,aloe,heat_stress,0.5521312,2,2
10697,aloe_heat_stress_run5,aloe,heat_stress,0.6660751,2,2
10813,aloe_heat_stress_run5,aloe,heat_stress,0.96329266,2,2
10930,aloe_heat_stress_run5,aloe,heat_stress,0.44082603,2,2
11046,aloe_heat_stress_run5,aloe,heat_stress,0.46014404,2,2
11162,aloe_heat_stress_run5,aloe,heat_stress,1.2574338,2,2
11279,aloe_heat_stress_run5,aloe,heat_stress,0.86114556,2,2
11395,aloe_heat_stress_run5,aloe,heat_stress,0.28514963,2,2
11511,aloe_heat_stress_run5,aloe,heat_stress,1.2460338,2,2
11627,aloe_heat_stress_run5,aloe,heat_stress,0.72556657,2,2
11744,aloe_heat_stress_run5,aloe,heat_stress,1.5983129,2,2
11860,aloe_heat_stress_run5,aloe,heat_stress,0.5804815,2,2
11976,aloe_heat_stress_run5,aloe,heat_stress,0.28745344,2,2
12093,aloe_heat_stress_run5,aloe,heat_stress,0.707394,2,2
12209,aloe_heat_stress_run5,aloe,heat_stress,0.25909135,2,2
12325,aloe_heat_stress_run5,aloe,heat_stress,1.1262875,2,2
12441,aloe_heat_stress_run5,aloe,heat_stress,0.981171,2,2
12558,aloe_heat_stress_run5,aloe,heat_stress,0.3343327,2,2
12674,aloe_heat_stress_run5,aloe,heat_stress,0.47875977,2,2
12790,aloe_heat_stress_run5,aloe,heat_stress,0.37771836,2,2
