timestamp_ms,session_id,species,stress_state,voltage_mv,species_label,stress_label
0,tomato_water_stress_run1,tomato,water_stress,0.3700064,1,1
116,tomato_water_stress_run1,tomato,water_stress,0.44857594,1,1
232,tomato_water_stress_run1,tomato,water_stress,0.89747584,1,1
348,tomato_water_stress_run1,tomato,water_stress,1.429708,1,1
465,tomato_water_stress_run1,tomato,water_stress,0.9824989,1,1
581,tomato_water_stress_run1,tomato,water_stress,1.2624773,1,1
697,tomato_water_stress_run1,tomato,water_stress,0.5059102,1,1
813,tomato_water_stress_run1,tomato,water_stress,0.87754184,1,1
930,tomato_water_stress_run1,tomato,water_stress,1.0634124,1,1
1046,tomato_water_stress_run1,tomato,water_stress,0.58142656,1,1
1162,tomato_water_stress_run1,tomato,water_stress,1.2737057,1,1
1279,tomato_water_stress_run1,tomato,water_stress,0.59805614,1,1
1395,tomato_water_stress_run1,tomato,water_stress,1.1253471,1,1
1511,tomato_water_stress_run1,tomato,water_stress,1.0716609,1,1
1627,tomato_water_stress_run1,tomato,water_stress,0.41741347,1,1
1744,tomato_water_stress_run1,tomato,water_stress,0.8835269,1,1
1860,tomato_water_stress_run1,tomato,water_stress,0.9648906,1,1
1976,tomato_water_stress_run1,tomato,water_stress,0.9326213,1,1
2093,tomato_water_stress_run1,tomato,water_stress,1.0008042,1,1
2209,tomato_water_stress_run1,tomato,water_stress,1.384112,1,1
2325,tomato_water_stress_run1,tomato,water_stress,-0.015734652,1,1
2441,tomato_water_stress_run1,tomato,water_stress,0.4440435,1,1
2558,tomato_water_stress_run1,tomato,water_stress,0.5629866,1,1
2674,tomato_water_stress_run1,tomato,water_stress,0.2529992,1,1
2790,tomato_water_stress_run1,tomato,water_stress,0.62321407,1,1
2906,tomato_water_stress_run1,tomato,water_stress,0.71957266,1,1
3023,tomato_water_stress_run1,tomato,water_stress,1.1582121,1,1
3139,tomato_water_stress_run1,tomato,water_stress,0.46994334,1,1
3255,tomato_water_stress_run1,tomato,water_stress,0.44789556,1,1
3372,tomato_water_stress_run1,tomato,water_stress,0.8968345,1,1
3488,tomato_water_stress_run1,tomato,water_stress,1.3938129,1,1
3604,tomato_water_stress_run1,tomato,water_stress,0.037665028,1,1
3720,tomato_water_stress_run1,tomato,water_stress,0.59642273,1,1
3837,tomato_water_stress_run1,tomato,water_stress,0.6311822,1,1
3953,tomato_water_stress_run1,tomato,water_stress,0.66923136,1,1
4069,tomato_water_stress_run1,tomato,water_stress,0.43725413,1,1
4186,tomato_water_stress_run1,tomato,water_stress,1.1548755,1,1
4302,tomato_water_stress_run1,tomato,water_stress,1.4747567,1,1
4418,tomato_water_stress_run1,tomato,water_stress,0.6851082,1,1
4534,tomato_water_stress_run1,tomato,water_stress,0.5012885,1,1
4651,tomato_water_stress_run1,tomato,water_stress,0.24967739,1,1
4767,tomato_water_stress_run1,tomato,water_stress,1.0604812,1,1
4883,tomato_water_stress_run1,tomato,water_stress,0.3915025,1,1
5000,tomato_water_stress_run1,tomato,water_stress,1.1553425,1,1
5116,tomato_water_stress_run1,tomato,water_stress,0.1851449,1,1
5232,tomato_water_stress_run1,tomato,water_stress,0.8973504,1,1
5348,tomato_water_stress_run1,tomato,water_stress,0.9185441,1,1
